job_key	rank_no	category_id	term_title	memo
CS	5	66	의미 분석기(Semantic Analyzer)	
CS	6	66	중간 코드(Intermediate Code)	
CS	7	66	기계어 코드 생성기(Code Generator)	
CS	8	66	최적화(Optimization)	
CS	9	66	정적 분석(Static Analysis)	
CS	10	66	동적 분석(Dynamic Analysis)	
CS	11	66	토큰(Token)	
CS	12	66	정규 표현식(Regular Expression)	
CS	13	66	실행 시간 환경(Runtime Environment)	
CS	14	66	런타임 에러(Runtime Error)	
CS	15	66	링크 타임(Link Time)	
CS	16	66	바인딩 시간(Binding Time)	
CS	17	66	정적 바인딩(Static Binding)	
CS	18	66	동적 바인딩(Dynamic Binding)	
CS	19	66	호출 스택(Call Stack)	
CS	20	66	리턴 주소(Return Address)	
CS	21	67	CPU(Central Processing Unit)	
CS	22	67	ALU(Arithmetic Logic Unit)	
CS	23	67	CU(Control Unit)	
CS	24	67	레지스터(Register)	
CS	25	67	캐시 메모리(Cache Memory)	
CS	26	67	L1 캐시(L1 Cache)	
CS	27	67	L2 캐시(L2 Cache)	
CS	28	67	L3 캐시(L3 Cache)	
CS	29	67	RAM(Random Access Memory)	
CS	30	67	DRAM(Dynamic RAM)	
CS	31	67	SRAM(Static RAM)	
CS	32	67	ROM(Read Only Memory)	
CS	33	67	EEPROM	
CS	34	67	PROM	
CS	35	67	플래시 메모리(Flash Memory)	
CS	36	67	가상 메모리(Virtual Memory)	
CS	37	67	MMU(Memory Management Unit)	
CS	38	67	TLB(Translation Lookaside Buffer)	
CS	39	67	페이지(Page)	
CS	40	67	페이지 테이블(Page Table)	
CS	41	67	페이지 폴트(Page Fault)	
CS	42	67	스와핑(Swapping)	
CS	43	67	스택(Stack)	
CS	44	67	힙(Heap)	
CS	45	67	스택 오버플로(Stack Overflow)	
CS	46	67	버퍼(Buffer)	
CS	47	67	버퍼 오버플로(Buffer Overflow)	
CS	48	67	DMA(Direct Memory Access)	
CS	49	67	인터럽트(Interrupt)	
CS	50	67	인터럽트 벡터(Interrupt Vector)	
CS	51	67	인터럽트 핸들러(ISR)	
CS	52	67	스레드(Thread)	
CS	53	67	멀티스레딩(Multithreading)	
CS	54	67	버스 대역폭(Bus Bandwidth)	
CS	55	67	캐시 일관성(Cache Coherency)	
CS	56	67	메모리 계층 구조(Memory Hierarchy)	
CS	57	67	메모리 맵(Memory Map)	
CS	58	67	기억 장치(Storage Device)	
CS	59	67	페치 정책(Fetch Policy)	
CS	60	67	교체 정책(Replacement Policy)	
CS	61	67	비휘발성 메모리(Non-volatile Memory)	
CS	62	67	휘발성 메모리(Volatile Memory)	
CS	63	67	주기억장치(Main Memory)	
CS	64	67	보조기억장치(Secondary Storage)	
CS	65	67	접근 시간(Access Time)	
CS	66	67	지연 시간(Latency)	
CS	67	67	대역폭(Bandwidth)	
CS	68	67	처리량(Throughput)	
CS	69	67	사이클 시간(Cycle Time)	
CS	70	67	LRU(Least Recently Used)	
CS	71	67	LFU(Least Frequently Used)	
CS	72	67	FIFO(First In First Out)	
CS	73	67	Replacement Algorithm(교체 알고리즘)	
CS	74	68	계산 이론(Theory of Computation)	
CS	75	69	멀티스레딩(Multithreading)	
CS	76	69	멀티프로세싱(Multiprocessing)	
CS	77	69	멀티코어 프로세서(Multicore Processor)	
CS	78	69	교착 상태(Deadlock)	
CS	79	69	상호 배제(Mutual Exclusion)	
CS	80	69	세마포어(Semaphore)	
CS	81	69	데이터 로컬리티(Data Locality)	
CS	82	69	병렬 루프(Parallel Loop)	
CS	83	69	루프 분할(Loop Splitting)	
CS	84	69	루프 상호의존성(Loop Dependency)	
CS	85	69	그래프 파티셔닝(Graph Partitioning)	
CS	86	69	네트워크 토폴로지(Network Topology)	
CS	87	69	하이퍼큐브 구조(Hypercube Topology)	
CS	88	69	링 구조(Ring Topology)	
CS	89	69	메시 구조(Mesh Topology)	
CS	90	69	트리 구조(Tree Topology)	
CS	91	69	그린 스레드(Green Thread)	
CS	92	69	커널 스레드(Kernel Thread)	
CS	93	69	사용자 스레드(User Thread)	
CS	94	69	런타임 스케줄링(Runtime Scheduling)	
CS	95	69	비선점형 스케줄링(Non-preemptive Scheduling)	
CS	96	69	선점형 스케줄링(Preemptive Scheduling)	
CS	97	69	작업 우선순위(Job Priority)	
CS	98	69	멱등성(Idempotency)	
CS	99	69	쓰로틀링(Throttling)	
CS	100	69	CI/CD 병렬 처리(Parallelized CI/CD)	
AI	1	70	지도학습(Supervised Learning)	
AI	2	70	비지도학습(Unsupervised Learning)	
AI	3	70	강화학습(Reinforcement Learning)	
AI	4	70	회귀(Regression)	
AI	5	70	분류(Classification)	
AI	6	70	선형회귀(Linear Regression)	
AI	7	70	로지스틱 회귀(Logistic Regression)	
AI	8	70	정규화(Normalization)	
AI	9	70	표준화(Standardization)	
AI	10	70	학습 데이터(Training Data)	
AI	11	70	검증 데이터(Validation Data)	
AI	12	70	테스트 데이터(Test Data)	
AI	13	70	지도 데이터(Labeled Data)	
AI	14	70	비지도 데이터(Unlabeled Data)	
AI	15	70	전이 학습(Transfer Learning)	
AI	16	70	선형대수(Linear Algebra)	
AI	17	70	역행렬(Inverse Matrix)	
AI	18	70	특이값 분해(SVD)	
AI	19	70	유사도(Similarity)	
AI	20	70	코사인 유사도(Cosine Similarity)	
AI	21	70	A/B 테스트(A/B Testing)	
AI	22	70	실험군/대조군(Control vs Treatment)	
AI	23	70	실험 설계(Experimental Design)	
AI	24	70	모델 선택(Model Selection)	
AI	25	70	성능 비교(Performance Comparison)	
AI	26	70	모델 재현성(Reproducibility)	
AI	27	70	모델 신뢰도(Model Reliability)	
AI	28	72	인공신경망(ANN)	
AI	29	72	퍼셉트론(Perceptron)	
AI	30	72	다층 퍼셉트론(MLP)	
AI	31	76	사전학습(Pretraining)	
AI	32	76	파인튜닝(Fine-tuning)	
AI	33	76	전이 학습(Transfer Learning)	
AI	34	76	프롬프트 엔지니어링(Prompt Engineering)	
AI	35	76	제로샷 학습(Zero-shot)	
AI	36	76	퓨샷 학습(Few-shot)	
AI	37	76	인컨텍스트 학습(In-context Learning)	
AI	38	76	텍스트 생성(Text Generation)	
AI	39	76	질의응답 시스템(QA System)	
AI	40	76	정보 추출(Information Extraction)	
AI	41	76	문서 검색(Document Retrieval)	
AI	42	76	덴스 검색(Dense Retrieval)	
AI	43	76	스파스 검색(Sparse Retrieval)	
AI	44	76	문서 랭킹(Document Ranking)	
AI	45	76	언어 자원(Language Resources)	
AI	46	76	학습 코퍼스(Training Corpus)	
AI	47	76	메모리 보강 신경망(MANN)	
AI	48	76	검색증강생성(RAG)	
AI	49	76	검색증강 언어 모델(RALM)	
AI	50	76	동적 메모리 네트워크(DMN)	
AI	51	76	그래프 신경망(GNN)	
AI	52	77	대형 언어 모델(LLM)	
AI	53	77	트랜스포머(Transformer)	
AI	54	77	어텐션 메커니즘(Attention Mechanism)	
AI	55	77	자기 어텐션(Self-Attention)	
AI	56	77	멀티헤드 어텐션(Multi-Head Attention)	
AI	57	77	추론(Inference)	
AI	58	77	배치 추론(Batch Inference)	
AI	59	77	실시간 추론(Real-time)	
AI	60	77	추론 지연시간(Latency)	
AI	61	77	가속화 기술(Acceleration)	
AI	62	77	GPU 병렬화	
AI	63	77	양자화(Quantization)	
AI	64	77	증류화(Distillation)	
AI	65	77	경량화(Model Compression)	
AI	66	77	희소성(Sparsity)	
AI	67	77	가중치(Weights)	
AI	68	78	관계형 데이터베이스(Relational Database)	
AI	69	78	트랜잭셔널 데이터(Transactional Data)	
AI	70	78	시계열 데이터(Time Series Data)	
AI	71	78	공간 데이터(Spatial Data)	
AI	72	78	지리정보시스템(GIS)	
AI	73	78	실시간 분석(Real-time Analytics)	
AI	74	78	예측 파이프라인(Predictive Pipeline)	
AI	75	78	실험 추적(Experiment Tracking)	
AI	76	78	모놀리식 파이프라인(Monolithic Pipeline)	
AI	77	78	폴리글롯 스토리지(Polyglot Storage)	
AI	78	78	모듈화 파이프라인(Modularized Pipeline)	
AI	79	78	워크플로우 오케스트레이션(Workflow Orchestration)	
AI	80	78	데이터 슬라이싱(Data Slicing)	
AI	81	78	데이터 카탈로그(Data Catalog)	
AI	82	81	MLOps(Machine Learning Operations)	
AI	83	70	MAP 추정(Maximum A Posteriori)	
AI	84	70	베이즈 정리(Bayes' Theorem)	
AI	85	70	라쏘 회귀(Lasso Regression)	
AI	86	70	릿지 회귀(Ridge Regression)	
AI	87	70	엘라스틱넷(ElasticNet)	
AI	88	70	조기 종료(Early Stopping)	
AI	89	70	학습 곡선(Learning Curve)	
AI	90	70	ROC-AUC 평가	
AI	91	70	임계값 설정(Threshold Tuning)	
AI	92	70	불균형 데이터(Imbalanced Data)	
AI	93	70	오버샘플링(Oversampling)	
AI	94	70	언더샘플링(Undersampling)	
AI	95	133	의사결정나무(Decision Tree)	
AI	96	70	엔트로피(Entropy)	
AI	97	70	정보 이득(Information Gain)	
AI	98	70	지니 계수(Gini Index)	
AI	99	72	렐루(ReLU)	
AI	100	72	LSTM	
EMBEDDED	1	82	임베디드 시스템(Embedded System)	
EMBEDDED	2	82	실시간 시스템(Real-Time System)	
EMBEDDED	3	82	하드 리얼타임(Hard Real-Time)	
EMBEDDED	4	82	소프트 리얼타임(Soft Real-Time)	
EMBEDDED	5	82	마이크로컨트롤러(Microcontroller, MCU)	
EMBEDDED	6	82	마이크로프로세서(Microprocessor, MPU)	
EMBEDDED	7	82	시스템 온 칩(System on Chip, SoC)	
EMBEDDED	8	82	ARM 아키텍처	
EMBEDDED	9	82	RISC	
EMBEDDED	10	82	CISC	
EMBEDDED	11	82	프로그램 카운터(Program Counter)	
EMBEDDED	12	82	스택 포인터(Stack Pointer)	
EMBEDDED	13	82	명령어 집합(Instruction Set)	
EMBEDDED	14	82	MMU(Memory Management Unit)	
EMBEDDED	15	82	캐시 메모리(Cache Memory)	
EMBEDDED	16	82	레지스터(Register)	
EMBEDDED	17	82	RTOS(Real-Time Operating System)	
EMBEDDED	18	82	태스크(Task)	
EMBEDDED	19	82	태스크 스케줄링(Task Scheduling)	
EMBEDDED	20	82	선점형 스케줄링(Preemptive Scheduling)	
EMBEDDED	21	82	라운드로빈(Round Robin)	
EMBEDDED	22	82	세마포어(Semaphore)	
EMBEDDED	23	82	뮤텍스(Mutex)	
EMBEDDED	24	82	큐(Queue)	
EMBEDDED	25	82	임계 영역(Critical Section)	
EMBEDDED	26	82	데드락(Deadlock)	
EMBEDDED	27	82	우선순위 반전(Priority Inversion)	
EMBEDDED	28	82	컨텍스트 스위칭(Context Switching)	
EMBEDDED	29	82	스레드(Thread)	
EMBEDDED	30	82	태스크 우선순위(Task Priority)	
EMBEDDED	31	82	GPIO(General Purpose Input/Output)	
EMBEDDED	32	82	SPI(Serial Peripheral Interface)	
EMBEDDED	33	82	I2C(Inter-Integrated Circuit)	
EMBEDDED	34	82	UART(Universal Asynchronous Receiver/Transmitter)	
EMBEDDED	35	82	PWM(Pulse Width Modulation)	
EMBEDDED	36	82	ADC(Analog to Digital Converter)	
EMBEDDED	37	82	DAC(Digital to Analog Converter)	
EMBEDDED	38	82	플래시 메모리(Flash Memory)	
EMBEDDED	39	82	EEPROM	
EMBEDDED	40	82	RAM	
EMBEDDED	41	82	ROM	
EMBEDDED	42	82	DMA(Direct Memory Access)	
EMBEDDED	43	82	타이머(Timer)	
EMBEDDED	44	82	와치독 타이머(Watchdog Timer)	
EMBEDDED	45	82	인터럽트(Interrupt)	
EMBEDDED	46	82	인터럽트 서비스 루틴(ISR)	
EMBEDDED	47	82	인터럽트 우선순위(Interrupt Priority)	
EMBEDDED	48	82	인터럽트 벡터 테이블(Interrupt Vector Table)	
EMBEDDED	49	82	핀 인터럽트(Pin Interrupt)	
EMBEDDED	50	82	전원 리셋(Power-on Reset)	
EMBEDDED	51	82	펌웨어(Firmware)	
EMBEDDED	52	82	부트로더(Bootloader)	
EMBEDDED	53	82	부트 시퀀스(Boot Sequence)	
EMBEDDED	54	82	링커 스크립트(Linker Script)	
EMBEDDED	55	82	바이너리 이미지(Binary Image)	
EMBEDDED	56	82	메모리 맵(Memory Map)	
EMBEDDED	57	82	스택 오버플로우(Stack Overflow)	
EMBEDDED	58	82	힙 메모리(Heap Memory)	
EMBEDDED	59	82	메모리 누수(Memory Leak)	
EMBEDDED	60	82	메모리 배리어(Memory Barrier)	
EMBEDDED	61	82	리틀 엔디안(Little Endian)	
EMBEDDED	62	82	빅 엔디안(Big Endian)	
EMBEDDED	63	82	비트 조작(Bit Manipulation)	
EMBEDDED	64	82	코드 옵티마이징(Code Optimization)	
EMBEDDED	65	82	링크 타임 최적화(Link Time Optimization)	
EMBEDDED	66	82	컴파일 타임 상수(Compile-time Constant)	
EMBEDDED	67	82	디버깅(Debugging)	
EMBEDDED	68	82	JTAG	
EMBEDDED	69	82	GDB(GNU Debugger)	
EMBEDDED	70	82	통합 개발 환경(IDE)	
EMBEDDED	71	82	임베디드 리눅스(Embedded Linux)	
EMBEDDED	72	82	디바이스 드라이버(Device Driver)	
EMBEDDED	73	82	하드웨어 추상화 계층(HAL)	
EMBEDDED	74	82	보드 서포트 패키지(BSP)	
EMBEDDED	75	82	디바이스 트리(Device Tree)	
EMBEDDED	76	82	타겟 보드(Target Board)	
EMBEDDED	77	82	호스트 머신(Host Machine)	
EMBEDDED	78	82	크로스 컴파일(Cross Compilation)	
EMBEDDED	79	82	포팅(Porting)	
EMBEDDED	80	82	커널 패닉(Kernel Panic)	
EMBEDDED	81	82	통신 프로토콜(Communication Protocol)	
EMBEDDED	82	82	CAN 통신	
EMBEDDED	83	82	RS-232	
EMBEDDED	84	82	RS-485	
EMBEDDED	85	82	BLE(Bluetooth Low Energy)	
EMBEDDED	86	82	Zigbee	
EMBEDDED	87	82	Wi-Fi 모듈	
EMBEDDED	88	82	NFC	
EMBEDDED	89	82	OTA 업데이트(Over-the-Air Update)	
EMBEDDED	90	82	엣지 디바이스(Edge Device)	
EMBEDDED	91	82	전원 관리(Power Management)	
EMBEDDED	92	82	저전력 모드(Low Power Mode)	
EMBEDDED	93	82	슬립 모드(Sleep Mode)	
EMBEDDED	94	82	딥 슬립 모드(Deep Sleep Mode)	
EMBEDDED	95	82	전원 절약 설계(Power Saving Design)	
EMBEDDED	96	82	신뢰성(Reliability)	
EMBEDDED	97	82	내결함성(Fault Tolerance)	
EMBEDDED	98	82	에너지 하베스팅(Energy Harvesting)	
EMBEDDED	99	82	실시간 클록(RTC, Real-Time Clock)	
EMBEDDED	100	82	보안 부트(Secure Boot)	
